5.173163861036300659e-02,1.574083045125007629e-02,2.617081999778747559e-01,2.157087326049804688e-01,-1.579025238752365112e-01,-1.206902191042900085e-01,-2.889614105224609375e-01,-4.990381747484207153e-02,-1.775353699922561646e-01,1.291894763708114624e-01,1.680979281663894653e-01,-1.906098723411560059e-01,3.560898080468177795e-02,3.180071711540222168e-03,2.067608088254928589e-01,-4.043855145573616028e-02,-1.876573637127876282e-02,1.437082737684249878e-01,-1.258526295423507690e-01,2.549582123756408691e-01,1.870325058698654175e-01,4.102963488548994064e-03,1.152432188391685486e-01,1.063897758722305298e-01,2.190242521464824677e-02,-7.037889957427978516e-02,2.891732193529605865e-02,6.534004956483840942e-02,1.622892618179321289e-01,4.337198138236999512e-01,1.236582994461059570e-01,1.369505822658538818e-01,-7.051866501569747925e-02,9.518117457628250122e-02,1.468567848205566406e-01,1.341052949428558350e-01,8.959824591875076294e-02,-2.612506039440631866e-02,1.145387962460517883e-01,7.704089581966400146e-02,2.526789605617523193e-01,1.386772394180297852e-01,1.668613255023956299e-01,6.193874031305313110e-02,-8.691692352294921875e-02,3.660804033279418945e-01,1.639285981655120850e-01,-6.246142089366912842e-02,2.614800035953521729e-01,8.245304971933364868e-02,-1.843988522887229919e-02,1.252516359090805054e-01,2.901341579854488373e-02,2.211038023233413696e-01,-4.785810410976409912e-02,-1.546528339385986328e-01,1.806723326444625854e-01,9.633729606866836548e-02,-5.098763853311538696e-02,-1.705001890659332275e-01,2.709132432937622070e-01,5.698759481310844421e-02,7.490381132811307907e-03,-2.697873488068580627e-02,2.071072310209274292e-01,1.037662923336029053e-01,2.974614799022674561e-01,1.543794125318527222e-01,1.971182227134704590e-01,1.192253008484840393e-01,-1.432778835296630859e-01,-1.826756261289119720e-02,-1.703760176897048950e-01,1.611198186874389648e-01,1.613122224807739258e-01,-2.454145066440105438e-02,2.633919119834899902e-01,-1.666312813758850098e-01,-2.045924402773380280e-02,-1.226245984435081482e-02
1.585131138563156128e-01,1.886219084262847900e-01,2.417262494564056396e-01,-8.356744423508644104e-03,-5.969123542308807373e-02,1.626838892698287964e-01,-5.283323526382446289e-01,1.720568835735321045e-01,-6.280403137207031250e-01,1.889107823371887207e-01,1.889362931251525879e-01,6.982552260160446167e-02,1.796818375587463379e-01,8.282542228698730469e-03,8.073759078979492188e-02,1.649916917085647583e-01,-4.258809611201286316e-02,-2.827389724552631378e-02,1.935477927327156067e-02,1.286284774541854858e-01,1.477079391479492188e-01,2.741752266883850098e-01,2.482699751853942871e-01,2.213809043169021606e-01,-6.368370261043310165e-03,3.001649081707000732e-01,2.271617650985717773e-01,9.915409237146377563e-02,-6.143068149685859680e-02,5.515952035784721375e-02,6.154350563883781433e-02,-3.595851063728332520e-01,-2.070097029209136963e-01,-1.229900345206260681e-01,-8.724269270896911621e-02,5.943782627582550049e-02,8.919123560190200806e-03,2.056814432144165039e-01,2.322447896003723145e-01,5.871572345495223999e-02,-2.460380550473928452e-03,-3.515404164791107178e-01,2.695910036563873291e-01,1.259342133998870850e-01,-4.691970720887184143e-02,6.140829622745513916e-02,7.033790647983551025e-02,-2.255916036665439606e-02,2.837727665901184082e-01,5.973915457725524902e-01,-7.309806067496538162e-03,9.003708511590957642e-02,1.855828911066055298e-01,2.139466404914855957e-01,2.210749983787536621e-01,7.308993488550186157e-02,-7.215074449777603149e-02,3.028759360313415527e-01,2.628950178623199463e-01,6.931248307228088379e-02,6.881383061408996582e-02,1.004672050476074219e-01,1.765909194946289062e-01,1.267155557870864868e-01,2.077944725751876831e-01,3.336477279663085938e-01,2.972282096743583679e-02,-7.664376404136419296e-03,-4.504275694489479065e-02,2.080905288457870483e-01,-1.416858881711959839e-01,2.756663858890533447e-01,-6.194907426834106445e-02,3.226581811904907227e-01,2.623028159141540527e-01,3.396595120429992676e-01,9.805424511432647705e-02,1.845991006121039391e-03,-2.085086144506931305e-02,1.487199217081069946e-01
4.265143349766731262e-02,9.660238027572631836e-02,2.596133947372436523e-01,1.538997516036033630e-03,-8.315927535295486450e-02,1.235076561570167542e-01,-5.706070363521575928e-02,2.789475838653743267e-04,-2.104062587022781372e-01,-4.254706948995590210e-02,-2.729450352489948273e-02,-1.839296221733093262e-01,1.045915707945823669e-01,-1.675171554088592529e-01,1.724050492048263550e-01,1.658660359680652618e-02,1.116291284561157227e-01,2.021134793758392334e-01,3.920461982488632202e-02,5.842419341206550598e-02,2.000885158777236938e-01,5.464541167020797729e-02,1.969347298145294189e-01,-1.024789512157440186e-01,3.112665005028247833e-02,2.201627194881439209e-01,-2.075064228847622871e-03,2.114482969045639038e-01,1.393616851419210434e-02,2.368045449256896973e-01,1.511318087577819824e-01,-2.012328654527664185e-01,-1.184799671173095703e-01,1.498099714517593384e-01,-8.341477811336517334e-02,6.860641390085220337e-02,1.992890983819961548e-01,1.007576808333396912e-01,1.371837258338928223e-01,9.367106109857559204e-02,-1.124327350407838821e-02,-2.204330563545227051e-01,-1.100891381502151489e-01,8.071040734648704529e-03,-3.930075094103813171e-02,2.831022739410400391e-01,-9.836224839091300964e-03,-2.007244713604450226e-02,-1.582387983798980713e-01,1.024516001343727112e-01,1.600545942783355713e-01,3.617044538259506226e-02,1.485338807106018066e-01,2.685688436031341553e-01,2.602615058422088623e-01,-5.943256244063377380e-02,-1.289331316947937012e-01,-4.991580173373222351e-02,1.331226676702499390e-01,3.206595405936241150e-02,1.928063035011291504e-01,1.525160223245620728e-01,2.381201535463333130e-01,7.340747117996215820e-02,1.561770141124725342e-01,1.794316619634628296e-01,1.354886889457702637e-01,-9.691399335861206055e-02,-3.775658085942268372e-02,8.385711163282394409e-02,-2.063875459134578705e-02,8.005641400814056396e-02,-1.762241125106811523e-02,1.276585161685943604e-01,1.298937499523162842e-01,-6.736432015895843506e-02,4.679930210113525391e-01,-1.299192607402801514e-01,1.934906840324401855e-01,1.814959049224853516e-01
-3.075988404452800751e-02,8.404671400785446167e-02,2.246649265289306641e-01,1.130595058202743530e-01,-9.542416781187057495e-02,9.083960950374603271e-02,4.273517057299613953e-02,1.086191982030868530e-01,6.394245028495788574e-01,-6.109594926238059998e-02,5.723218247294425964e-02,-5.815392732620239258e-02,-1.786902174353599548e-02,6.040644645690917969e-02,2.585040330886840820e-01,1.436388939619064331e-01,3.300261795520782471e-01,5.505501106381416321e-02,-1.727367788553237915e-01,1.507080942392349243e-01,2.634749710559844971e-01,2.717965543270111084e-01,-1.278227567672729492e-02,1.576127856969833374e-01,1.884449869394302368e-01,3.199751377105712891e-01,3.076693415641784668e-01,5.209112167358398438e-02,-9.103620052337646484e-02,-1.257931828498840332e+00,2.656385600566864014e-01,2.024844437837600708e-01,1.115595921874046326e-01,-6.274296343326568604e-02,1.563934683799743652e-01,-6.655177474021911621e-02,3.511775657534599304e-02,6.235690042376518250e-02,-1.138147592544555664e+00,2.371040284633636475e-01,2.611327469348907471e-01,-2.640632092952728271e-01,3.337644636631011963e-01,1.482770293951034546e-01,1.420732773840427399e-02,-1.005299925804138184e+00,1.223462224006652832e-01,2.515124678611755371e-01,2.275804057717323303e-02,8.930962085723876953e-01,-1.538803130388259888e-01,-9.444627910852432251e-02,-7.034791260957717896e-02,-5.535085126757621765e-02,5.765169486403465271e-02,9.851076453924179077e-02,3.239378929138183594e-01,7.136584073305130005e-02,1.786787807941436768e-01,-8.120554685592651367e-02,1.336560770869255066e-02,1.145340967923402786e-02,2.733277380466461182e-01,1.669773459434509277e-01,-4.866359755396842957e-02,1.220393180847167969e-01,1.807150244712829590e-01,1.844140440225601196e-01,1.967395842075347900e-01,8.719793707132339478e-02,-3.252869844436645508e-01,2.512026727199554443e-01,-1.776713728904724121e-01,7.187215983867645264e-02,3.536067605018615723e-01,3.299366831779479980e-01,6.311545521020889282e-02,-1.986280232667922974e-01,2.675062119960784912e-01,1.853947192430496216e-01
1.977604031562805176e-01,1.722905188798904419e-01,1.794234961271286011e-01,2.578233480453491211e-01,-1.607542932033538818e-01,-3.750822320580482483e-02,-9.822360426187515259e-02,-1.318299211561679840e-02,-1.519060730934143066e-01,-4.921609908342361450e-02,1.233618706464767456e-01,-1.749195009469985962e-01,2.991846390068531036e-02,1.658739745616912842e-01,2.571179568767547607e-01,4.373525828123092651e-02,2.519820928573608398e-01,2.233052402734756470e-01,1.014096736907958984e-01,1.615690439939498901e-02,7.272344827651977539e-02,8.620996773242950439e-02,-1.134878769516944885e-01,2.196989953517913818e-01,2.232872545719146729e-01,1.755278259515762329e-01,1.603723615407943726e-01,2.070743963122367859e-02,-6.884693354368209839e-02,5.177171826362609863e-01,1.817145049571990967e-01,-2.259213626384735107e-01,-2.085293978452682495e-01,2.300145775079727173e-01,-3.305236995220184326e-02,2.080880999565124512e-01,-4.647645354270935059e-02,1.819054484367370605e-01,3.443030118942260742e-01,1.270419061183929443e-01,2.388001233339309692e-01,-5.006641894578933716e-02,2.625635862350463867e-01,-3.812538087368011475e-02,2.636731266975402832e-01,2.265265434980392456e-01,-1.530822832137346268e-02,1.820920109748840332e-01,1.295890659093856812e-01,2.320650964975357056e-01,1.095487177371978760e-01,5.293171852827072144e-02,-8.206827938556671143e-02,3.472933173179626465e-02,-6.179207935929298401e-02,-2.313131690025329590e-01,-5.144872143864631653e-02,1.049047708511352539e-01,1.787348836660385132e-01,-1.894131749868392944e-01,-1.122314259409904480e-01,-7.720731943845748901e-02,1.310208588838577271e-01,1.187905371189117432e-01,1.611529141664505005e-01,9.173334389925003052e-02,8.050644770264625549e-03,-4.553560540080070496e-02,9.132234752178192139e-02,5.023532360792160034e-02,-9.761845320463180542e-02,8.262383192777633667e-02,-9.125104546546936035e-02,2.111954092979431152e-01,2.777941823005676270e-01,1.813691258430480957e-01,2.727738320827484131e-01,-9.881716221570968628e-02,2.187269181013107300e-01,-1.117362529039382935e-01
2.085412740707397461e-01,1.433137059211730957e-01,1.383437812328338623e-01,2.015143819153308868e-02,1.387339830398559570e-02,-4.442490264773368835e-02,-2.826621234416961670e-01,2.591313719749450684e-01,-2.486428767442703247e-01,1.936392635107040405e-01,3.240041062235832214e-02,-1.112658604979515076e-01,-2.751619555056095123e-02,-5.676838755607604980e-02,-4.014009982347488403e-02,-4.861395806074142456e-02,2.509750723838806152e-01,-6.335894018411636353e-02,-7.965750992298126221e-02,7.967368513345718384e-02,2.309549152851104736e-01,1.933833509683609009e-01,3.773275762796401978e-02,-1.417964994907379150e-01,-5.581338331103324890e-02,9.291995316743850708e-02,1.886233240365982056e-01,2.301230132579803467e-01,1.872118264436721802e-01,2.692898511886596680e-01,2.747448086738586426e-01,-1.714934110641479492e-01,1.189261674880981445e-01,2.471381574869155884e-01,-2.501489222049713135e-02,1.210670247673988342e-01,-2.218092558905482292e-04,5.579334869980812073e-02,1.067801117897033691e-01,2.241652458906173706e-01,8.618853241205215454e-02,-1.895413547754287720e-01,1.775281727313995361e-01,-3.188666328787803650e-02,-6.612405925989151001e-02,4.396209716796875000e-01,1.333667803555727005e-02,-8.784815669059753418e-02,1.154722124338150024e-01,5.559596791863441467e-02,2.054556012153625488e-01,-1.886368393898010254e-01,-1.614357978105545044e-01,2.107085734605789185e-01,-5.067712161689996719e-03,1.556330174207687378e-01,1.149443089962005615e-01,-3.155925078317523003e-03,2.762033939361572266e-01,1.404396593570709229e-01,2.612907625734806061e-02,-1.682777702808380127e-02,2.682021632790565491e-02,1.178236827254295349e-01,2.177024260163307190e-02,6.292867939919233322e-03,2.338663190603256226e-01,7.554419338703155518e-02,-4.051809757947921753e-02,1.426132470369338989e-01,2.195141613483428955e-01,2.464078366756439209e-01,9.129905700683593750e-02,2.905367612838745117e-01,1.895308843813836575e-03,2.526245415210723877e-01,3.494438827037811279e-01,8.877169340848922729e-02,1.840100288391113281e-01,1.490813121199607849e-02
9.517171978950500488e-02,1.500976923853158951e-02,-1.579503715038299561e-01,6.041279807686805725e-02,1.324905753135681152e-01,5.190663039684295654e-02,1.656932830810546875e-01,-1.333285868167877197e-01,1.817155629396438599e-03,1.227329969406127930e-01,-7.344179600477218628e-02,-1.095600426197052002e-01,-7.328499853610992432e-02,8.140316605567932129e-02,1.614529341459274292e-01,1.220668554306030273e-01,-1.647337675094604492e-01,8.287669043056666851e-04,4.320944845676422119e-02,-6.142290681600570679e-02,-1.222527772188186646e-01,9.091512300074100494e-03,1.803432703018188477e-01,-1.808167099952697754e-01,-1.487544029951095581e-01,7.037103176116943359e-02,1.509356051683425903e-01,-1.146805286407470703e-01,1.455038040876388550e-01,-8.562200516462326050e-02,1.324258446693420410e-01,-9.780809283256530762e-02,-1.292243003845214844e-01,-1.821058690547943115e-01,1.472222506999969482e-01,-1.345966607332229614e-01,-2.192380279302597046e-02,-9.281814843416213989e-02,1.267142593860626221e-02,-8.875687420368194580e-02,-1.780261546373367310e-01,2.273310720920562744e-02,9.126771241426467896e-02,-1.197883933782577515e-01,2.313748747110366821e-02,1.110638380050659180e-01,-4.605873487889766693e-03,1.980681158602237701e-02,-1.035828441381454468e-01,-4.430851340293884277e-02,-5.236282199621200562e-02,1.429284512996673584e-01,7.578322291374206543e-02,8.574127405881881714e-02,1.660169661045074463e-02,9.488017857074737549e-02,-2.957741916179656982e-02,-1.119939461350440979e-01,3.079687990248203278e-02,-1.251981258392333984e-01,-1.078887283802032471e-02,-2.481488324701786041e-02,1.304999589920043945e-01,-5.774211511015892029e-02,3.028281405568122864e-02,1.434131115674972534e-01,-1.895304322242736816e-01,-1.410525292158126831e-01,1.407117694616317749e-01,-1.022497564554214478e-01,4.819169640541076660e-02,-1.113144680857658386e-01,-9.015105664730072021e-02,-5.861853808164596558e-02,-6.293447315692901611e-02,-1.853412389755249023e-01,6.825053691864013672e-02,-8.976059406995773315e-02,1.545051485300064087e-01,-5.729609727859497070e-02
6.070281863212585449e-01,6.030083298683166504e-01,7.136394381523132324e-01,8.964279294013977051e-01,9.958741068840026855e-02,-3.796054050326347351e-02,-1.821147650480270386e-02,7.604219913482666016e-01,-4.213715791702270508e-01,6.103217601776123047e-01,5.904307365417480469e-01,6.256014108657836914e-02,7.640595436096191406e-01,1.492992341518402100e-01,6.456946134567260742e-01,5.659368634223937988e-01,9.003098011016845703e-01,8.285789489746093750e-01,-4.305571783334016800e-03,6.161473989486694336e-01,7.505052685737609863e-01,6.296952366828918457e-01,8.803924918174743652e-01,5.991866588592529297e-01,9.429085254669189453e-01,7.631552219390869141e-01,6.769486069679260254e-01,9.312099814414978027e-01,7.244701981544494629e-01,-1.295282483100891113e+00,9.076743125915527344e-01,1.663143932819366455e-01,-8.926991373300552368e-02,6.275743246078491211e-02,-1.344300657510757446e-01,3.806270956993103027e-01,5.895814299583435059e-01,7.421177625656127930e-01,-2.539935827255249023e+00,6.752611994743347168e-01,8.918370008468627930e-01,7.487893849611282349e-02,7.024765014648437500e-01,6.903749704360961914e-01,9.068557024002075195e-01,-2.608109951019287109e+00,7.738615870475769043e-01,6.329842805862426758e-01,4.607382714748382568e-01,-3.378019034862518311e-01,3.325861692428588867e-01,1.698906123638153076e-01,-4.919430613517761230e-02,8.354368209838867188e-01,8.303692936897277832e-01,6.597304344177246094e-01,6.744205355644226074e-01,6.629587411880493164e-01,5.871684551239013672e-01,-1.907270252704620361e-01,7.434520125389099121e-01,7.237788438796997070e-01,8.271792531013488770e-01,5.811355710029602051e-01,7.192766070365905762e-01,5.882620215415954590e-01,6.330246925354003906e-01,6.111541390419006348e-01,7.691850066184997559e-01,6.873041987419128418e-01,-1.839698106050491333e-01,6.051433682441711426e-01,-1.049444302916526794e-01,8.570166826248168945e-01,-1.094824075698852539e+00,9.035275578498840332e-01,-1.139456033706665039e+00,-1.497051268815994263e-01,9.289346337318420410e-01,8.313588500022888184e-01
-2.054799348115921021e-02,2.209889143705368042e-01,1.553520113229751587e-01,-1.257260590791702271e-01,-3.447555005550384521e-02,2.021871209144592285e-01,7.183636724948883057e-02,2.020122259855270386e-01,7.707871496677398682e-02,9.200909733772277832e-02,1.874996721744537354e-01,2.439075522124767303e-02,1.839029230177402496e-02,1.778327226638793945e-01,1.669268608093261719e-01,6.237486004829406738e-02,1.292676925659179688e-01,1.557563543319702148e-01,3.934901580214500427e-02,-5.842144042253494263e-02,1.742257028818130493e-01,-1.117803901433944702e-02,1.753245294094085693e-01,-1.921555250883102417e-01,7.005486171692609787e-03,1.349604129791259766e-02,1.542465090751647949e-01,7.548114284873008728e-03,4.561131820082664490e-02,2.370740920305252075e-01,7.642608880996704102e-02,5.973092466592788696e-02,-1.347010880708694458e-01,1.779381483793258667e-01,3.059864044189453125e-02,9.412667155265808105e-02,-2.987826615571975708e-02,1.094154268503189087e-02,2.252067178487777710e-01,-1.550815105438232422e-01,-9.530333802103996277e-03,-1.995807141065597534e-01,-5.592308193445205688e-02,-8.440095186233520508e-02,1.115025803446769714e-01,3.704642653465270996e-01,6.063933018594980240e-03,-1.277986317873001099e-01,1.163784414529800415e-01,1.822714060544967651e-01,-4.383047670125961304e-02,-1.738411039113998413e-01,-1.490666866302490234e-01,-5.073114857077598572e-02,-5.127048119902610779e-02,4.059185832738876343e-02,4.091122187674045563e-03,1.631307415664196014e-02,-1.150572746992111206e-01,-9.423197060823440552e-02,8.637057989835739136e-02,-7.105053216218948364e-02,-7.340627163648605347e-02,7.014884799718856812e-02,2.201933860778808594e-01,-6.594175100326538086e-02,3.327027708292007446e-02,2.339658439159393311e-01,2.094508558511734009e-01,1.107763126492500305e-01,1.521638035774230957e-01,1.600964516401290894e-01,-1.281628310680389404e-01,-8.977955579757690430e-02,5.945129320025444031e-02,5.521203204989433289e-02,3.766230642795562744e-01,-3.074076771736145020e-02,1.205807924270629883e-01,1.211700066924095154e-01
7.762096077203750610e-02,1.774100065231323242e-01,2.141150683164596558e-01,1.147762835025787354e-01,5.597524344921112061e-02,-1.797224953770637512e-02,2.346466779708862305e-01,-8.200904726982116699e-02,3.268220722675323486e-01,4.684359300881624222e-03,1.571633517742156982e-01,-9.815239161252975464e-02,2.420331090688705444e-01,-1.751752495765686035e-01,-4.985580593347549438e-02,2.180844247341156006e-01,1.166118457913398743e-01,2.431218922138214111e-01,8.648981899023056030e-02,1.849695295095443726e-01,-1.341503951698541641e-02,-6.876412034034729004e-02,-1.199198216199874878e-01,-1.467126160860061646e-01,2.301366478204727173e-01,1.913557946681976318e-01,-6.911896914243698120e-02,-6.718803942203521729e-02,3.540913015604019165e-02,5.307818651199340820e-01,1.238917037844657898e-01,-6.177663803100585938e-02,1.436787992715835571e-01,-1.579297631978988647e-01,1.348990201950073242e-01,1.437302976846694946e-01,1.552761048078536987e-01,1.018284931778907776e-01,4.690570831298828125e-01,-5.919795855879783630e-02,1.104488372802734375e-01,2.494205832481384277e-01,-1.216172799468040466e-01,5.154583137482404709e-03,1.932861655950546265e-01,4.718724191188812256e-01,-2.127406559884548187e-02,1.529376804828643799e-01,-2.003037035465240479e-01,-1.794131994247436523e-01,-1.256475597620010376e-01,-1.926142275333404541e-01,4.608129337430000305e-02,2.657999992370605469e-01,-5.008902400732040405e-03,-3.193620219826698303e-02,1.277878284454345703e-01,3.248818963766098022e-02,3.434515371918678284e-02,-1.197534427046775818e-01,2.141902297735214233e-01,-7.617125660181045532e-02,-1.296908594667911530e-02,1.639437116682529449e-02,1.172858774662017822e-01,1.230057850480079651e-01,6.427131593227386475e-02,-9.608378633856773376e-03,4.053361713886260986e-02,-6.682716310024261475e-02,-5.935880169272422791e-02,7.331202179193496704e-02,4.337869584560394287e-02,1.120829507708549500e-01,1.825748383998870850e-02,3.830057010054588318e-02,2.754558026790618896e-01,1.668293774127960205e-01,1.190248727798461914e-01,-5.057321861386299133e-02
